"Year, Month",UV_080m,WD_080m,Year,Month,Day,Hour,Min,Sec,Date_Time
2.01E+11,2.3,50,2008,10,14,20,20,0,2008/10/14 20:20:0
2.01E+11,1.7,60,2008,10,14,20,30,0,2008/10/14 20:30:0
2.01E+11,1,59,2008,10,14,20,40,0,2008/10/14 20:40:0
2.01E+11,0.5,40,2008,10,14,20,50,0,2008/10/14 20:50:0
2.01E+11,0.4,334,2008,10,14,21,0,0,2008/10/14 21:0:0
2.01E+11,1.2,304,2008,10,14,21,10,0,2008/10/14 21:10:0
2.01E+11,2.2,295,2008,10,14,21,20,0,2008/10/14 21:20:0
2.01E+11,3.4,289,2008,10,14,21,30,0,2008/10/14 21:30:0
2.01E+11,4.5,284,2008,10,14,21,40,0,2008/10/14 21:40:0
2.01E+11,5.4,277,2008,10,14,21,50,0,2008/10/14 21:50:0
2.01E+11,5.8,270,2008,10,14,22,0,0,2008/10/14 22:0:0
2.01E+11,5.5,269,2008,10,14,22,10,0,2008/10/14 22:10:0
2.01E+11,5.4,273,2008,10,14,22,20,0,2008/10/14 22:20:0
2.01E+11,5.6,276,2008,10,14,22,30,0,2008/10/14 22:30:0
2.01E+11,5.7,275,2008,10,14,22,40,0,2008/10/14 22:40:0
2.01E+11,5.8,272,2008,10,14,22,50,0,2008/10/14 22:50:0
2.01E+11,5.9,271,2008,10,14,23,0,0,2008/10/14 23:0:0
2.01E+11,6,271,2008,10,14,23,10,0,2008/10/14 23:10:0
2.01E+11,6.1,271,2008,10,14,23,20,0,2008/10/14 23:20:0
2.01E+11,6.1,270,2008,10,14,23,30,0,2008/10/14 23:30:0
2.01E+11,6.2,267,2008,10,14,23,40,0,2008/10/14 23:40:0
2.01E+11,6.4,265,2008,10,14,23,50,0,2008/10/14 23:50:0
2.01E+11,6.5,262,2008,10,15,0,0,0,2008/10/15 0:0:0
2.01E+11,6.6,261,2008,10,15,0,10,0,2008/10/15 0:10:0
2.01E+11,6.6,261,2008,10,15,0,20,0,2008/10/15 0:20:0
2.01E+11,6.6,260,2008,10,15,0,30,0,2008/10/15 0:30:0
2.01E+11,6.5,260,2008,10,15,0,40,0,2008/10/15 0:40:0
2.01E+11,6.5,260,2008,10,15,0,50,0,2008/10/15 0:50:0
2.01E+11,6.5,260,2008,10,15,1,0,0,2008/10/15 1:0:0
2.01E+11,6.6,260,2008,10,15,1,10,0,2008/10/15 1:10:0
2.01E+11,6.5,261,2008,10,15,1,20,0,2008/10/15 1:20:0
2.01E+11,6.5,262,2008,10,15,1,30,0,2008/10/15 1:30:0
2.01E+11,6.5,262,2008,10,15,1,40,0,2008/10/15 1:40:0
2.01E+11,6.5,262,2008,10,15,1,50,0,2008/10/15 1:50:0
2.01E+11,6.5,261,2008,10,15,2,0,0,2008/10/15 2:0:0
2.01E+11,6.6,261,2008,10,15,2,10,0,2008/10/15 2:10:0
2.01E+11,6.7,260,2008,10,15,2,20,0,2008/10/15 2:20:0
2.01E+11,6.7,259,2008,10,15,2,30,0,2008/10/15 2:30:0
2.01E+11,6.8,258,2008,10,15,2,40,0,2008/10/15 2:40:0
2.01E+11,6.8,257,2008,10,15,2,50,0,2008/10/15 2:50:0
2.01E+11,6.8,257,2008,10,15,3,0,0,2008/10/15 3:0:0
2.01E+11,6.9,257,2008,10,15,3,10,0,2008/10/15 3:10:0
2.01E+11,6.9,258,2008,10,15,3,20,0,2008/10/15 3:20:0
2.01E+11,6.8,259,2008,10,15,3,30,0,2008/10/15 3:30:0
2.01E+11,6.6,261,2008,10,15,3,40,0,2008/10/15 3:40:0
2.01E+11,6.4,264,2008,10,15,3,50,0,2008/10/15 3:50:0
2.01E+11,6.2,267,2008,10,15,4,0,0,2008/10/15 4:0:0
2.01E+11,6.1,270,2008,10,15,4,10,0,2008/10/15 4:10:0
2.01E+11,6.1,271,2008,10,15,4,20,0,2008/10/15 4:20:0
2.01E+11,6.1,271,2008,10,15,4,30,0,2008/10/15 4:30:0
2.01E+11,6.2,271,2008,10,15,4,40,0,2008/10/15 4:40:0
2.01E+11,6.3,270,2008,10,15,4,50,0,2008/10/15 4:50:0
2.01E+11,6.4,269,2008,10,15,5,0,0,2008/10/15 5:0:0
2.01E+11,6.5,270,2008,10,15,5,10,0,2008/10/15 5:10:0
2.01E+11,6.6,271,2008,10,15,5,20,0,2008/10/15 5:20:0
2.01E+11,6.7,273,2008,10,15,5,30,0,2008/10/15 5:30:0
2.01E+11,6.7,275,2008,10,15,5,40,0,2008/10/15 5:40:0
2.01E+11,6.7,278,2008,10,15,5,50,0,2008/10/15 5:50:0
2.01E+11,6.5,282,2008,10,15,6,0,0,2008/10/15 6:0:0
2.01E+11,6.3,287,2008,10,15,6,10,0,2008/10/15 6:10:0
2.01E+11,6.2,289,2008,10,15,6,20,0,2008/10/15 6:20:0
2.01E+11,6.1,290,2008,10,15,6,30,0,2008/10/15 6:30:0
2.01E+11,6.1,291,2008,10,15,6,40,0,2008/10/15 6:40:0
2.01E+11,6,291,2008,10,15,6,50,0,2008/10/15 6:50:0
2.01E+11,5.8,292,2008,10,15,7,0,0,2008/10/15 7:0:0
2.01E+11,5.7,293,2008,10,15,7,10,0,2008/10/15 7:10:0
2.01E+11,5.6,293,2008,10,15,7,20,0,2008/10/15 7:20:0
2.01E+11,5.5,293,2008,10,15,7,30,0,2008/10/15 7:30:0
2.01E+11,5.4,293,2008,10,15,7,40,0,2008/10/15 7:40:0
2.01E+11,5.3,294,2008,10,15,7,50,0,2008/10/15 7:50:0
2.01E+11,5.3,295,2008,10,15,8,0,0,2008/10/15 8:0:0
2.01E+11,5.2,297,2008,10,15,8,10,0,2008/10/15 8:10:0
2.01E+11,5.1,299,2008,10,15,8,20,0,2008/10/15 8:20:0
2.01E+11,4.9,299,2008,10,15,8,30,0,2008/10/15 8:30:0
2.01E+11,4.7,299,2008,10,15,8,40,0,2008/10/15 8:40:0
2.01E+11,4.5,299,2008,10,15,8,50,0,2008/10/15 8:50:0
2.01E+11,4.3,299,2008,10,15,9,0,0,2008/10/15 9:0:0
2.01E+11,4.2,300,2008,10,15,9,10,0,2008/10/15 9:10:0
2.01E+11,4,300,2008,10,15,9,20,0,2008/10/15 9:20:0
2.01E+11,3.8,299,2008,10,15,9,30,0,2008/10/15 9:30:0
2.01E+11,3.6,297,2008,10,15,9,40,0,2008/10/15 9:40:0
2.01E+11,3.4,293,2008,10,15,9,50,0,2008/10/15 9:50:0
2.01E+11,3.3,288,2008,10,15,10,0,0,2008/10/15 10:0:0
2.01E+11,3.3,285,2008,10,15,10,10,0,2008/10/15 10:10:0
2.01E+11,3.3,285,2008,10,15,10,20,0,2008/10/15 10:20:0
2.01E+11,3.2,285,2008,10,15,10,30,0,2008/10/15 10:30:0
2.01E+11,3.2,286,2008,10,15,10,40,0,2008/10/15 10:40:0
2.01E+11,3.2,287,2008,10,15,10,50,0,2008/10/15 10:50:0
2.01E+11,3.1,288,2008,10,15,11,0,0,2008/10/15 11:0:0
2.01E+11,3.1,289,2008,10,15,11,10,0,2008/10/15 11:10:0
2.01E+11,3.1,291,2008,10,15,11,20,0,2008/10/15 11:20:0
2.01E+11,3.1,292,2008,10,15,11,30,0,2008/10/15 11:30:0
2.01E+11,3.1,293,2008,10,15,11,40,0,2008/10/15 11:40:0
2.01E+11,3.1,293,2008,10,15,11,50,0,2008/10/15 11:50:0
2.01E+11,3.1,293,2008,10,15,12,0,0,2008/10/15 12:0:0
2.01E+11,3.1,292,2008,10,15,12,10,0,2008/10/15 12:10:0
2.01E+11,3.1,292,2008,10,15,12,20,0,2008/10/15 12:20:0
2.01E+11,3.1,291,2008,10,15,12,30,0,2008/10/15 12:30:0
2.01E+11,3.2,290,2008,10,15,12,40,0,2008/10/15 12:40:0
2.01E+11,3.2,289,2008,10,15,12,50,0,2008/10/15 12:50:0
2.01E+11,3.3,288,2008,10,15,13,0,0,2008/10/15 13:0:0
2.01E+11,3.4,287,2008,10,15,13,10,0,2008/10/15 13:10:0
2.01E+11,3.4,286,2008,10,15,13,20,0,2008/10/15 13:20:0
2.01E+11,3.5,286,2008,10,15,13,30,0,2008/10/15 13:30:0
2.01E+11,3.5,287,2008,10,15,13,40,0,2008/10/15 13:40:0
2.01E+11,3.5,288,2008,10,15,13,50,0,2008/10/15 13:50:0
2.01E+11,3.4,288,2008,10,15,14,0,0,2008/10/15 14:0:0
2.01E+11,3.4,288,2008,10,15,14,10,0,2008/10/15 14:10:0
2.01E+11,3.3,287,2008,10,15,14,20,0,2008/10/15 14:20:0
2.01E+11,3.3,287,2008,10,15,14,30,0,2008/10/15 14:30:0
2.01E+11,3.3,286,2008,10,15,14,40,0,2008/10/15 14:40:0
2.01E+11,3.3,286,2008,10,15,14,50,0,2008/10/15 14:50:0
2.01E+11,3.3,285,2008,10,15,15,0,0,2008/10/15 15:0:0
2.01E+11,3.3,285,2008,10,15,15,10,0,2008/10/15 15:10:0
2.01E+11,3.3,285,2008,10,15,15,20,0,2008/10/15 15:20:0
2.01E+11,3.3,285,2008,10,15,15,30,0,2008/10/15 15:30:0
2.01E+11,3.2,284,2008,10,15,15,40,0,2008/10/15 15:40:0
2.01E+11,3.2,282,2008,10,15,15,50,0,2008/10/15 15:50:0
2.01E+11,3.1,281,2008,10,15,16,0,0,2008/10/15 16:0:0
2.01E+11,2.9,279,2008,10,15,16,10,0,2008/10/15 16:10:0
2.01E+11,2.7,277,2008,10,15,16,20,0,2008/10/15 16:20:0
2.01E+11,2.4,276,2008,10,15,16,30,0,2008/10/15 16:30:0
2.01E+11,2.1,275,2008,10,15,16,40,0,2008/10/15 16:40:0
2.01E+11,1.8,274,2008,10,15,16,50,0,2008/10/15 16:50:0
2.01E+11,1.5,275,2008,10,15,17,0,0,2008/10/15 17:0:0
2.01E+11,1.3,280,2008,10,15,17,10,0,2008/10/15 17:10:0
2.01E+11,1.2,287,2008,10,15,17,20,0,2008/10/15 17:20:0
2.01E+11,1.1,296,2008,10,15,17,30,0,2008/10/15 17:30:0
2.01E+11,1,303,2008,10,15,17,40,0,2008/10/15 17:40:0
2.01E+11,0.8,310,2008,10,15,17,50,0,2008/10/15 17:50:0
2.01E+11,0.6,320,2008,10,15,18,0,0,2008/10/15 18:0:0
2.01E+11,0.4,343,2008,10,15,18,10,0,2008/10/15 18:10:0
2.01E+11,0.4,27,2008,10,15,18,20,0,2008/10/15 18:20:0
2.01E+11,0.5,51,2008,10,15,18,30,0,2008/10/15 18:30:0
2.01E+11,0.7,59,2008,10,15,18,40,0,2008/10/15 18:40:0
2.01E+11,0.7,63,2008,10,15,18,50,0,2008/10/15 18:50:0
2.01E+11,0.8,66,2008,10,15,19,0,0,2008/10/15 19:0:0
2.01E+11,0.8,70,2008,10,15,19,10,0,2008/10/15 19:10:0
2.01E+11,0.7,73,2008,10,15,19,20,0,2008/10/15 19:20:0
2.01E+11,0.5,79,2008,10,15,19,30,0,2008/10/15 19:30:0
2.01E+11,0.4,87,2008,10,15,19,40,0,2008/10/15 19:40:0
2.01E+11,0.1,118,2008,10,15,19,50,0,2008/10/15 19:50:0
2.01E+11,0.3,232,2008,10,15,20,0,0,2008/10/15 20:0:0
2.01E+11,0.7,249,2008,10,15,20,10,0,2008/10/15 20:10:0
2.01E+11,1.3,264,2008,10,15,20,20,0,2008/10/15 20:20:0
2.01E+11,2.6,271,2008,10,15,20,30,0,2008/10/15 20:30:0
2.01E+11,4.3,270,2008,10,15,20,40,0,2008/10/15 20:40:0
2.01E+11,5.8,266,2008,10,15,20,50,0,2008/10/15 20:50:0
2.01E+11,6.4,262,2008,10,15,21,0,0,2008/10/15 21:0:0
2.01E+11,6.1,259,2008,10,15,21,10,0,2008/10/15 21:10:0
2.01E+11,5.8,259,2008,10,15,21,20,0,2008/10/15 21:20:0
2.01E+11,5.7,259,2008,10,15,21,30,0,2008/10/15 21:30:0
2.01E+11,5.7,259,2008,10,15,21,40,0,2008/10/15 21:40:0
2.01E+11,5.7,259,2008,10,15,21,50,0,2008/10/15 21:50:0
2.01E+11,5.6,260,2008,10,15,22,0,0,2008/10/15 22:0:0
2.01E+11,5.6,260,2008,10,15,22,10,0,2008/10/15 22:10:0
2.01E+11,5.6,260,2008,10,15,22,20,0,2008/10/15 22:20:0
2.01E+11,5.6,261,2008,10,15,22,30,0,2008/10/15 22:30:0
2.01E+11,5.6,262,2008,10,15,22,40,0,2008/10/15 22:40:0
2.01E+11,5.6,263,2008,10,15,22,50,0,2008/10/15 22:50:0
2.01E+11,5.7,264,2008,10,15,23,0,0,2008/10/15 23:0:0
2.01E+11,5.7,264,2008,10,15,23,10,0,2008/10/15 23:10:0
2.01E+11,5.6,264,2008,10,15,23,20,0,2008/10/15 23:20:0
2.01E+11,5.6,264,2008,10,15,23,30,0,2008/10/15 23:30:0
2.01E+11,5.6,264,2008,10,15,23,40,0,2008/10/15 23:40:0
2.01E+11,5.8,264,2008,10,15,23,50,0,2008/10/15 23:50:0
2.01E+11,6,264,2008,10,16,0,0,0,2008/10/16 0:0:0
2.01E+11,6.3,264,2008,10,16,0,10,0,2008/10/16 0:10:0
2.01E+11,6.5,263,2008,10,16,0,20,0,2008/10/16 0:20:0
2.01E+11,6.7,263,2008,10,16,0,30,0,2008/10/16 0:30:0
2.01E+11,6.9,263,2008,10,16,0,40,0,2008/10/16 0:40:0
2.01E+11,7,263,2008,10,16,0,50,0,2008/10/16 0:50:0
2.01E+11,7.2,263,2008,10,16,1,0,0,2008/10/16 1:0:0
2.01E+11,7.3,263,2008,10,16,1,10,0,2008/10/16 1:10:0
2.01E+11,7.3,262,2008,10,16,1,20,0,2008/10/16 1:20:0
2.01E+11,7.4,261,2008,10,16,1,30,0,2008/10/16 1:30:0
2.01E+11,7.5,260,2008,10,16,1,40,0,2008/10/16 1:40:0
2.01E+11,7.6,259,2008,10,16,1,50,0,2008/10/16 1:50:0
2.01E+11,7.6,258,2008,10,16,2,0,0,2008/10/16 2:0:0
2.01E+11,7.7,258,2008,10,16,2,10,0,2008/10/16 2:10:0
2.01E+11,7.9,258,2008,10,16,2,20,0,2008/10/16 2:20:0
2.01E+11,8,259,2008,10,16,2,30,0,2008/10/16 2:30:0
2.01E+11,8.1,259,2008,10,16,2,40,0,2008/10/16 2:40:0
2.01E+11,8.3,259,2008,10,16,2,50,0,2008/10/16 2:50:0
2.01E+11,8.4,260,2008,10,16,3,0,0,2008/10/16 3:0:0
2.01E+11,8.5,260,2008,10,16,3,10,0,2008/10/16 3:10:0
2.01E+11,8.5,261,2008,10,16,3,20,0,2008/10/16 3:20:0
2.01E+11,8.6,261,2008,10,16,3,30,0,2008/10/16 3:30:0
2.01E+11,8.6,261,2008,10,16,3,40,0,2008/10/16 3:40:0
2.01E+11,8.6,262,2008,10,16,3,50,0,2008/10/16 3:50:0
2.01E+11,8.7,262,2008,10,16,4,0,0,2008/10/16 4:0:0
2.01E+11,8.7,263,2008,10,16,4,10,0,2008/10/16 4:10:0
2.01E+11,8.8,263,2008,10,16,4,20,0,2008/10/16 4:20:0
2.01E+11,8.9,264,2008,10,16,4,30,0,2008/10/16 4:30:0
2.01E+11,8.9,265,2008,10,16,4,40,0,2008/10/16 4:40:0
2.01E+11,9,265,2008,10,16,4,50,0,2008/10/16 4:50:0
2.01E+11,9.2,266,2008,10,16,5,0,0,2008/10/16 5:0:0
2.01E+11,9.3,266,2008,10,16,5,10,0,2008/10/16 5:10:0
2.01E+11,9.3,266,2008,10,16,5,20,0,2008/10/16 5:20:0
2.01E+11,9.4,267,2008,10,16,5,30,0,2008/10/16 5:30:0
2.01E+11,9.4,268,2008,10,16,5,40,0,2008/10/16 5:40:0
2.01E+11,9.4,268,2008,10,16,5,50,0,2008/10/16 5:50:0
2.01E+11,9.4,269,2008,10,16,6,0,0,2008/10/16 6:0:0
2.01E+11,9.4,270,2008,10,16,6,10,0,2008/10/16 6:10:0
2.01E+11,9.4,271,2008,10,16,6,20,0,2008/10/16 6:20:0
2.01E+11,9.4,271,2008,10,16,6,30,0,2008/10/16 6:30:0
2.01E+11,9.3,272,2008,10,16,6,40,0,2008/10/16 6:40:0
2.01E+11,9.3,272,2008,10,16,6,50,0,2008/10/16 6:50:0
2.01E+11,9.2,273,2008,10,16,7,0,0,2008/10/16 7:0:0
2.01E+11,9.2,273,2008,10,16,7,10,0,2008/10/16 7:10:0
2.01E+11,9.1,273,2008,10,16,7,20,0,2008/10/16 7:20:0
2.01E+11,9.1,273,2008,10,16,7,30,0,2008/10/16 7:30:0
2.01E+11,9.1,272,2008,10,16,7,40,0,2008/10/16 7:40:0
2.01E+11,9.2,271,2008,10,16,7,50,0,2008/10/16 7:50:0
2.01E+11,9.3,270,2008,10,16,8,0,0,2008/10/16 8:0:0
2.01E+11,9.4,269,2008,10,16,8,10,0,2008/10/16 8:10:0
2.01E+11,9.4,268,2008,10,16,8,20,0,2008/10/16 8:20:0
2.01E+11,9.6,267,2008,10,16,8,30,0,2008/10/16 8:30:0
2.01E+11,9.7,266,2008,10,16,8,40,0,2008/10/16 8:40:0
2.01E+11,9.8,265,2008,10,16,8,50,0,2008/10/16 8:50:0
2.01E+11,9.9,265,2008,10,16,9,0,0,2008/10/16 9:0:0
2.01E+11,10,264,2008,10,16,9,10,0,2008/10/16 9:10:0
2.01E+11,10,263,2008,10,16,9,20,0,2008/10/16 9:20:0
2.01E+11,10.1,263,2008,10,16,9,30,0,2008/10/16 9:30:0
2.01E+11,10.1,262,2008,10,16,9,40,0,2008/10/16 9:40:0
2.01E+11,10.2,261,2008,10,16,9,50,0,2008/10/16 9:50:0
2.01E+11,10.3,261,2008,10,16,10,0,0,2008/10/16 10:0:0
2.01E+11,10.4,261,2008,10,16,10,10,0,2008/10/16 10:10:0
2.01E+11,10.4,260,2008,10,16,10,20,0,2008/10/16 10:20:0
2.01E+11,10.5,259,2008,10,16,10,30,0,2008/10/16 10:30:0
2.01E+11,10.5,258,2008,10,16,10,40,0,2008/10/16 10:40:0
2.01E+11,10.6,258,2008,10,16,10,50,0,2008/10/16 10:50:0
2.01E+11,10.6,257,2008,10,16,11,0,0,2008/10/16 11:0:0
2.01E+11,10.7,257,2008,10,16,11,10,0,2008/10/16 11:10:0
2.01E+11,10.8,257,2008,10,16,11,20,0,2008/10/16 11:20:0
2.01E+11,10.9,256,2008,10,16,11,30,0,2008/10/16 11:30:0
2.01E+11,11.1,255,2008,10,16,11,40,0,2008/10/16 11:40:0
2.01E+11,11.2,255,2008,10,16,11,50,0,2008/10/16 11:50:0
2.01E+11,11.3,254,2008,10,16,12,0,0,2008/10/16 12:0:0
2.01E+11,11.4,254,2008,10,16,12,10,0,2008/10/16 12:10:0
2.01E+11,11.6,254,2008,10,16,12,20,0,2008/10/16 12:20:0
2.01E+11,11.7,253,2008,10,16,12,30,0,2008/10/16 12:30:0
2.01E+11,11.7,253,2008,10,16,12,40,0,2008/10/16 12:40:0
2.01E+11,11.8,253,2008,10,16,12,50,0,2008/10/16 12:50:0
2.01E+11,11.9,253,2008,10,16,13,0,0,2008/10/16 13:0:0
2.01E+11,11.9,253,2008,10,16,13,10,0,2008/10/16 13:10:0
2.01E+11,11.8,253,2008,10,16,13,20,0,2008/10/16 13:20:0
2.01E+11,11.7,253,2008,10,16,13,30,0,2008/10/16 13:30:0
2.01E+11,11.5,253,2008,10,16,13,40,0,2008/10/16 13:40:0
2.01E+11,11.3,253,2008,10,16,13,50,0,2008/10/16 13:50:0
2.01E+11,11.2,254,2008,10,16,14,0,0,2008/10/16 14:0:0
2.01E+11,11,254,2008,10,16,14,10,0,2008/10/16 14:10:0
2.01E+11,10.9,255,2008,10,16,14,20,0,2008/10/16 14:20:0
2.01E+11,10.7,255,2008,10,16,14,30,0,2008/10/16 14:30:0
2.01E+11,10.6,256,2008,10,16,14,40,0,2008/10/16 14:40:0
2.01E+11,10.3,257,2008,10,16,14,50,0,2008/10/16 14:50:0
2.01E+11,10,258,2008,10,16,15,0,0,2008/10/16 15:0:0
2.01E+11,9.7,259,2008,10,16,15,10,0,2008/10/16 15:10:0
2.01E+11,9.4,260,2008,10,16,15,20,0,2008/10/16 15:20:0
2.01E+11,9.2,262,2008,10,16,15,30,0,2008/10/16 15:30:0
2.01E+11,8.9,263,2008,10,16,15,40,0,2008/10/16 15:40:0
2.01E+11,8.7,263,2008,10,16,15,50,0,2008/10/16 15:50:0
2.01E+11,8.6,264,2008,10,16,16,0,0,2008/10/16 16:0:0
2.01E+11,8.5,264,2008,10,16,16,10,0,2008/10/16 16:10:0
2.01E+11,8.5,264,2008,10,16,16,20,0,2008/10/16 16:20:0
2.01E+11,8.6,264,2008,10,16,16,30,0,2008/10/16 16:30:0
2.01E+11,8.8,262,2008,10,16,16,40,0,2008/10/16 16:40:0
2.01E+11,9,261,2008,10,16,16,50,0,2008/10/16 16:50:0
2.01E+11,9.2,260,2008,10,16,17,0,0,2008/10/16 17:0:0
2.01E+11,9.3,259,2008,10,16,17,10,0,2008/10/16 17:10:0
2.01E+11,9.4,259,2008,10,16,17,20,0,2008/10/16 17:20:0
2.01E+11,9.5,259,2008,10,16,17,30,0,2008/10/16 17:30:0
2.01E+11,9.6,259,2008,10,16,17,40,0,2008/10/16 17:40:0
2.01E+11,9.7,259,2008,10,16,17,50,0,2008/10/16 17:50:0
2.01E+11,9.8,259,2008,10,16,18,0,0,2008/10/16 18:0:0
2.01E+11,9.8,261,2008,10,16,18,10,0,2008/10/16 18:10:0
2.01E+11,9.9,262,2008,10,16,18,20,0,2008/10/16 18:20:0
2.01E+11,9.9,263,2008,10,16,18,30,0,2008/10/16 18:30:0
2.01E+11,9.9,265,2008,10,16,18,40,0,2008/10/16 18:40:0
2.01E+11,10.1,266,2008,10,16,18,50,0,2008/10/16 18:50:0
2.01E+11,10.4,268,2008,10,16,19,0,0,2008/10/16 19:0:0
2.01E+11,10.7,269,2008,10,16,19,10,0,2008/10/16 19:10:0
2.01E+11,11.1,270,2008,10,16,19,20,0,2008/10/16 19:20:0
2.01E+11,11.6,270,2008,10,16,19,30,0,2008/10/16 19:30:0
2.01E+11,11.9,270,2008,10,16,19,40,0,2008/10/16 19:40:0
2.01E+11,12.2,269,2008,10,16,19,50,0,2008/10/16 19:50:0
2.01E+11,12.4,268,2008,10,16,20,0,0,2008/10/16 20:0:0
2.01E+11,12.6,268,2008,10,16,20,10,0,2008/10/16 20:10:0
2.01E+11,12.7,268,2008,10,16,20,20,0,2008/10/16 20:20:0
2.01E+11,12.7,267,2008,10,16,20,30,0,2008/10/16 20:30:0
2.01E+11,12.6,267,2008,10,16,20,40,0,2008/10/16 20:40:0
2.01E+11,12.6,267,2008,10,16,20,50,0,2008/10/16 20:50:0
2.01E+11,12.5,267,2008,10,16,21,0,0,2008/10/16 21:0:0
2.01E+11,12.4,267,2008,10,16,21,10,0,2008/10/16 21:10:0
2.01E+11,12.3,266,2008,10,16,21,20,0,2008/10/16 21:20:0
2.01E+11,12.2,266,2008,10,16,21,30,0,2008/10/16 21:30:0
2.01E+11,12.2,266,2008,10,16,21,40,0,2008/10/16 21:40:0
2.01E+11,12.2,267,2008,10,16,21,50,0,2008/10/16 21:50:0
2.01E+11,12.2,267,2008,10,16,22,0,0,2008/10/16 22:0:0
2.01E+11,12.1,267,2008,10,16,22,10,0,2008/10/16 22:10:0
2.01E+11,12.1,267,2008,10,16,22,20,0,2008/10/16 22:20:0
2.01E+11,12,268,2008,10,16,22,30,0,2008/10/16 22:30:0
2.01E+11,11.8,268,2008,10,16,22,40,0,2008/10/16 22:40:0
2.01E+11,11.8,268,2008,10,16,22,50,0,2008/10/16 22:50:0
2.01E+11,11.7,267,2008,10,16,23,0,0,2008/10/16 23:0:0
2.01E+11,11.6,267,2008,10,16,23,10,0,2008/10/16 23:10:0
2.01E+11,11.6,267,2008,10,16,23,20,0,2008/10/16 23:20:0
2.01E+11,11.6,266,2008,10,16,23,30,0,2008/10/16 23:30:0
2.01E+11,11.6,266,2008,10,16,23,40,0,2008/10/16 23:40:0
2.01E+11,11.6,266,2008,10,16,23,50,0,2008/10/16 23:50:0
2.01E+11,11.6,265,2008,10,17,0,0,0,2008/10/17 0:0:0
2.01E+11,11.7,265,2008,10,17,0,10,0,2008/10/17 0:10:0
2.01E+11,11.7,264,2008,10,17,0,20,0,2008/10/17 0:20:0
2.01E+11,11.8,264,2008,10,17,0,30,0,2008/10/17 0:30:0
2.01E+11,11.8,264,2008,10,17,0,40,0,2008/10/17 0:40:0
2.01E+11,11.8,264,2008,10,17,0,50,0,2008/10/17 0:50:0
2.01E+11,11.8,264,2008,10,17,1,0,0,2008/10/17 1:0:0
2.01E+11,11.8,264,2008,10,17,1,10,0,2008/10/17 1:10:0
2.01E+11,11.7,264,2008,10,17,1,20,0,2008/10/17 1:20:0
2.01E+11,11.6,264,2008,10,17,1,30,0,2008/10/17 1:30:0
2.01E+11,11.5,263,2008,10,17,1,40,0,2008/10/17 1:40:0
2.01E+11,11.4,263,2008,10,17,1,50,0,2008/10/17 1:50:0
2.01E+11,11.3,262,2008,10,17,2,0,0,2008/10/17 2:0:0
2.01E+11,11.2,261,2008,10,17,2,10,0,2008/10/17 2:10:0
2.01E+11,11,261,2008,10,17,2,20,0,2008/10/17 2:20:0
2.01E+11,10.9,260,2008,10,17,2,30,0,2008/10/17 2:30:0
2.01E+11,10.7,260,2008,10,17,2,40,0,2008/10/17 2:40:0
2.01E+11,10.6,260,2008,10,17,2,50,0,2008/10/17 2:50:0
2.01E+11,10.4,260,2008,10,17,3,0,0,2008/10/17 3:0:0
2.01E+11,10.3,260,2008,10,17,3,10,0,2008/10/17 3:10:0
2.01E+11,10.1,260,2008,10,17,3,20,0,2008/10/17 3:20:0
2.01E+11,10,260,2008,10,17,3,30,0,2008/10/17 3:30:0
2.01E+11,9.9,261,2008,10,17,3,40,0,2008/10/17 3:40:0
2.01E+11,9.8,261,2008,10,17,3,50,0,2008/10/17 3:50:0
2.01E+11,9.7,261,2008,10,17,4,0,0,2008/10/17 4:0:0
2.01E+11,9.6,262,2008,10,17,4,10,0,2008/10/17 4:10:0
2.01E+11,9.5,262,2008,10,17,4,20,0,2008/10/17 4:20:0
2.01E+11,9.4,263,2008,10,17,4,30,0,2008/10/17 4:30:0
2.01E+11,9.3,264,2008,10,17,4,40,0,2008/10/17 4:40:0
2.01E+11,9.1,264,2008,10,17,4,50,0,2008/10/17 4:50:0
2.01E+11,9,264,2008,10,17,5,0,0,2008/10/17 5:0:0
2.01E+11,8.8,265,2008,10,17,5,10,0,2008/10/17 5:10:0
2.01E+11,8.6,265,2008,10,17,5,20,0,2008/10/17 5:20:0
2.01E+11,8.4,266,2008,10,17,5,30,0,2008/10/17 5:30:0
2.01E+11,8.3,267,2008,10,17,5,40,0,2008/10/17 5:40:0
2.01E+11,8.1,267,2008,10,17,5,50,0,2008/10/17 5:50:0
2.01E+11,8,268,2008,10,17,6,0,0,2008/10/17 6:0:0
2.01E+11,7.9,268,2008,10,17,6,10,0,2008/10/17 6:10:0
2.01E+11,7.7,269,2008,10,17,6,20,0,2008/10/17 6:20:0
2.01E+11,7.6,269,2008,10,17,6,30,0,2008/10/17 6:30:0
2.01E+11,7.5,269,2008,10,17,6,40,0,2008/10/17 6:40:0
2.01E+11,7.4,269,2008,10,17,6,50,0,2008/10/17 6:50:0
2.01E+11,7.3,268,2008,10,17,7,0,0,2008/10/17 7:0:0
2.01E+11,7.2,267,2008,10,17,7,10,0,2008/10/17 7:10:0
2.01E+11,7.1,266,2008,10,17,7,20,0,2008/10/17 7:20:0
2.01E+11,7,265,2008,10,17,7,30,0,2008/10/17 7:30:0
2.01E+11,6.9,264,2008,10,17,7,40,0,2008/10/17 7:40:0
2.01E+11,6.8,263,2008,10,17,7,50,0,2008/10/17 7:50:0
